timestamp,poor_signal,attention,meditation,blink_strength,raw_wave,delta,delta_normalized,theta,theta_normalized,low_alpha,low_alpha_normalized,high_alpha,high_alpha_normalized,low_beta,low_beta_normalized,high_beta,high_beta_normalized,low_gamma,low_gamma_normalized,mid_gamma,mid_gamma_normalized
2026-05-17T16:15:14,55,0,0,,,502711,0.9502,358247,0.9257,118264,0.8455,178379,0.8752,83337,0.8201,83507,0.8203,117363,0.8449,45052,0.7756
2026-05-17T16:15:15,80,0,0,,,1076638,1.0,1928319,1.0,300129,0.9129,792833,0.9832,286982,0.9096,236630,0.8957,456261,0.9432,661143,0.97
2026-05-17T16:15:16,55,0,0,,,401811,0.934,488354,0.9481,504761,0.9505,124497,0.8492,144480,0.86,193568,0.8811,136057,0.8556,36568,0.7605
2026-05-17T16:15:17,55,0,0,,,685367,0.9727,381121,0.9302,153262,0.8642,229207,0.8934,241177,0.8971,169364,0.8715,39307,0.7657,66933,0.8043
2026-05-17T16:15:18,55,0,0,,,629408,0.9665,288196,0.9099,156410,0.8657,227692,0.8929,94386,0.8292,94573,0.8293,161516,0.868,49380,0.7823
2026-05-17T16:15:19,55,0,0,,,744721,0.9787,606070,0.9638,122689,0.8481,100442,0.8337,255318,0.9012,95517,0.83,82456,0.8194,112848,0.8421
2026-05-17T16:15:20,80,0,0,,,153600,0.8644,124175,0.849,65686,0.8029,51063,0.7847,27150,0.739,42818,0.7719,29882,0.7459,53557,0.7881
2026-05-17T16:15:21,55,0,0,,,192420,0.8807,685863,0.9727,438540,0.9403,91531,0.8269,86569,0.8229,73979,0.8115,109488,0.8399,68993,0.8065
2026-05-17T16:15:22,55,0,0,,,687973,0.9729,557359,0.9577,83777,0.8205,105737,0.8374,67100,0.8045,137999,0.8566,88656,0.8246,113696,0.8426
2026-05-17T16:15:23,55,0,0,,,15576,0.6987,130066,0.8524,81825,0.8188,37718,0.7628,35400,0.7582,84052,0.8208,52007,0.786,15461,0.6982
2026-05-17T16:15:24,55,0,0,,,779568,0.982,249123,0.8994,20036,0.717,261840,0.903,169710,0.8716,140096,0.8577,204451,0.8851,83905,0.8206
2026-05-17T16:15:25,55,0,0,,,419665,0.9372,151273,0.8633,277693,0.9073,91481,0.8269,229351,0.8934,148417,0.8619,55705,0.791,49719,0.7828
2026-05-17T16:15:26,55,0,0,,,1727039,1.0,199270,0.8832,85743,0.8222,110611,0.8406,80577,0.8177,192983,0.8809,86485,0.8228,81198,0.8183
2026-05-17T16:15:27,55,0,0,,,594945,0.9624,81202,0.8183,118860,0.8458,129502,0.852,65752,0.803,156119,0.8656,114516,0.8431,99544,0.833
2026-05-17T16:15:28,55,0,0,,,953118,0.9965,308641,0.9149,228975,0.8933,44728,0.7751,117628,0.8451,191925,0.8805,73248,0.8108,96702,0.8309
2026-05-17T16:15:29,55,0,0,,,491775,0.9486,356924,0.9254,132966,0.854,156755,0.8659,129754,0.8522,125845,0.85,210526,0.8872,42440,0.7713
2026-05-17T16:15:30,55,0,0,,,719011,0.9761,213696,0.8883,144296,0.8599,165947,0.87,147960,0.8617,97207,0.8313,73951,0.8115,125936,0.85
2026-05-17T16:15:31,55,0,0,,,1085610,1.0,446576,0.9416,178091,0.8751,298032,0.9124,90874,0.8264,80463,0.8176,64799,0.8019,45715,0.7767
2026-05-17T16:15:32,55,0,0,,,740625,0.9783,174924,0.8738,74101,0.8116,278587,0.9075,57161,0.7929,94213,0.829,125303,0.8497,100526,0.8337
2026-05-17T16:15:33,55,0,0,,,1227471,1.0,1892247,1.0,348794,0.9238,476129,0.9463,659130,0.9698,762551,0.9804,724057,0.9766,177172,0.8747
2026-05-17T16:15:34,55,0,0,,,703782,0.9746,1587829,1.0,380440,0.93,832540,0.9867,264825,0.9038,489724,0.9483,222971,0.8914,430020,0.9389
2026-05-17T16:15:35,80,0,0,,,72570,0.8101,95316,0.8299,72751,0.8103,97873,0.8318,26804,0.738,45330,0.7761,18218,0.7101,20694,0.7193
2026-05-17T16:15:36,55,0,0,,,527234,0.9537,234561,0.895,154519,0.8648,67172,0.8045,87452,0.8236,240663,0.8969,154222,0.8647,238539,0.8963
2026-05-17T16:15:37,55,0,0,,,111832,0.8414,29640,0.7453,32437,0.7518,31246,0.7491,73377,0.8109,47304,0.7792,16947,0.7049,23973,0.73
2026-05-17T16:15:38,55,0,0,,,1025474,1.0,251808,0.9002,132860,0.8539,261037,0.9028,244107,0.8979,92784,0.8279,137111,0.8562,142371,0.8589
2026-05-17T16:15:39,80,0,0,,,826736,0.9862,333194,0.9204,119037,0.8459,88817,0.8248,70934,0.8085,99567,0.833,193237,0.881,67386,0.8048
2026-05-17T16:15:40,80,0,0,,,499990,0.9498,222377,0.8912,229802,0.8936,222131,0.8911,166595,0.8703,140355,0.8579,115791,0.8439,173140,0.8731
2026-05-17T16:15:41,80,0,0,,,794434,0.9833,291894,0.9109,378788,0.9297,315511,0.9165,128508,0.8515,246547,0.8987,198625,0.883,246623,0.8987
2026-05-17T16:15:42,55,0,0,,,603320,0.9634,495395,0.9492,159435,0.8671,122373,0.8479,139966,0.8577,152931,0.8641,107072,0.8383,87520,0.8237
2026-05-17T16:15:43,55,0,0,,,521504,0.9529,1231912,1.0,26608,0.7375,19704,0.7158,154505,0.8648,114086,0.8429,64274,0.8013,72237,0.8098
2026-05-17T16:15:44,55,0,0,,,1238559,1.0,1023096,1.0,238287,0.8962,228514,0.8932,142925,0.8592,127061,0.8507,45474,0.7763,124148,0.849
2026-05-17T16:15:45,55,0,0,,,545499,0.9561,336894,0.9212,173307,0.8731,77005,0.8144,71476,0.809,176506,0.8745,136025,0.8556,225219,0.8921
2026-05-17T16:15:46,55,0,0,,,1272795,1.0,2779851,1.0,327851,0.9193,609921,0.9642,768226,0.9809,385950,0.9311,762829,0.9804,360062,0.9261
2026-05-17T16:15:47,80,0,0,,,959912,0.997,688398,0.973,68935,0.8064,89729,0.8255,130786,0.8528,263922,0.9036,41998,0.7705,119755,0.8464
2026-05-17T16:15:48,55,0,0,,,344695,0.9229,130607,0.8527,19270,0.7142,142333,0.8589,187056,0.8787,88972,0.8249,108734,0.8394,138189,0.8567
2026-05-17T16:15:49,55,0,0,,,1338312,1.0,752285,0.9794,80921,0.818,169330,0.8715,58556,0.7946,90572,0.8262,116025,0.8441,262379,0.9032
2026-05-17T16:15:50,51,0,0,,,80826,0.8179,13098,0.6862,4785,0.6133,77134,0.8145,60511,0.797,31249,0.7491,43487,0.7731,20119,0.7173
2026-05-17T16:15:51,51,0,0,,,1527856,1.0,939123,0.9955,65904,0.8032,94641,0.8293,291028,0.9107,156844,0.8659,119151,0.846,108365,0.8391
2026-05-17T16:15:52,80,0,0,,,1220876,1.0,649301,0.9687,234857,0.8951,67664,0.8051,127328,0.8508,187107,0.8787,123526,0.8486,129127,0.8518
2026-05-17T16:15:53,25,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0502,0,0.0,0,0.0,0,0.0
2026-05-17T16:15:54,25,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:15:55,25,0,0,,,1226028,1.0,241578,0.8972,85010,0.8216,97399,0.8314,77287,0.8147,38357,0.764,8853,0.6579,2752,0.5733
2026-05-17T16:15:56,54,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:15:57,25,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:15:58,54,0,0,,,0,0.0,0,0.0,0,0.0,1,0.0502,0,0.0,0,0.0,0,0.0,1,0.0502
2026-05-17T16:15:59,54,0,0,,,1,0.0502,1,0.0502,1,0.0502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:00,54,0,0,,,1,0.0502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:01,54,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:02,54,0,0,,,1,0.0502,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0502,0,0.0,0,0.0
2026-05-17T16:16:03,200,0,0,,,1,0.0502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:04,200,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:05,200,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:06,200,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:07,200,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:08,200,0,0,,,1,0.0502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:09,200,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:10,200,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:11,200,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:12,25,0,0,,,59998,0.7964,2313,0.5607,712,0.4755,440,0.4407,334,0.4208,148,0.3622,44,0.2755,18,0.2131
2026-05-17T16:16:13,51,0,0,,,1438233,1.0,2012730,1.0,199509,0.8833,920393,0.994,640384,0.9677,308038,0.9148,525486,0.9534,284381,0.909
2026-05-17T16:16:14,51,0,0,,,787254,0.9827,182590,0.8769,47595,0.7796,31551,0.7498,165620,0.8699,58375,0.7944,53841,0.7885,40681,0.7682
2026-05-17T16:16:15,54,0,0,,,1,0.0502,2,0.0795,2,0.0795,0,0.0,0,0.0,1,0.0502,1,0.0502,0,0.0
2026-05-17T16:16:16,54,0,0,,,2,0.0795,0,0.0,0,0.0,0,0.0,1,0.0502,1,0.0502,0,0.0,0,0.0
2026-05-17T16:16:17,51,0,0,,,683396,0.9724,579666,0.9605,154267,0.8647,187031,0.8787,84799,0.8214,214272,0.8885,101193,0.8342,206072,0.8857
2026-05-17T16:16:18,51,0,0,,,962798,0.9973,295448,0.9117,228429,0.8931,194278,0.8814,108216,0.839,202499,0.8844,191539,0.8804,397767,0.9333
2026-05-17T16:16:19,51,0,0,,,15034,0.6962,11384,0.6761,3964,0.5997,3217,0.5846,3174,0.5836,14918,0.6956,8313,0.6533,45538,0.7764
2026-05-17T16:16:20,51,0,0,,,637782,0.9674,522954,0.9531,160145,0.8674,276066,0.9068,117668,0.8451,128989,0.8518,104339,0.8364,102079,0.8348
2026-05-17T16:16:21,51,0,0,,,834165,0.9869,137353,0.8563,15406,0.698,123819,0.8488,139100,0.8572,174734,0.8737,36873,0.7611,141054,0.8582
2026-05-17T16:16:22,25,0,0,,,1,0.0502,1,0.0502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:16:23,51,0,0,,,1736987,1.0,1763364,1.0,966313,0.9975,1504730,1.0,1308893,1.0,1041274,1.0,680530,0.9721,575236,0.96
2026-05-17T16:16:24,51,0,0,,,581552,0.9608,713190,0.9755,189948,0.8798,529371,0.954,91417,0.8268,179505,0.8757,67281,0.8046,212729,0.888
2026-05-17T16:16:25,51,0,0,,,106902,0.8382,95812,0.8302,59225,0.7954,83843,0.8206,23348,0.728,67917,0.8053,55289,0.7904,46118,0.7773
2026-05-17T16:16:26,51,0,0,,,252268,0.9003,290784,0.9106,651678,0.969,247431,0.8989,162705,0.8686,209347,0.8868,113661,0.8426,559246,0.9579
2026-05-17T16:16:27,55,0,0,,,1005363,1.0,435253,0.9398,145342,0.8604,140045,0.8577,85738,0.8222,196715,0.8823,184968,0.8778,699583,0.9741
2026-05-17T16:16:28,26,0,0,,,1040391,1.0,802013,0.984,224579,0.8919,192510,0.8807,66750,0.8041,111590,0.8413,136226,0.8557,130040,0.8523
2026-05-17T16:16:29,26,0,0,,,154274,0.8647,229492,0.8935,20793,0.7197,35032,0.7574,31257,0.7492,28708,0.743,16073,0.701,41120,0.769
2026-05-17T16:16:30,26,0,0,,,264612,0.9038,171590,0.8724,479920,0.9469,136013,0.8556,315337,0.9165,123300,0.8485,116117,0.8441,865038,0.9895
2026-05-17T16:16:31,26,0,0,,,593671,0.9623,600804,0.9631,77555,0.8149,713769,0.9756,222951,0.8914,212065,0.8877,196343,0.8822,222694,0.8913
2026-05-17T16:16:32,26,0,0,,,1373635,1.0,937928,0.9954,54801,0.7898,198692,0.883,157325,0.8661,141373,0.8584,70476,0.808,567024,0.9589
2026-05-17T16:16:33,26,0,0,,,528225,0.9538,136872,0.8561,338289,0.9215,64563,0.8017,123870,0.8488,356609,0.9254,110442,0.8405,361190,0.9263
2026-05-17T16:16:34,55,0,0,,,365911,0.9272,140048,0.8577,12188,0.681,26460,0.7371,52320,0.7864,82305,0.8192,24221,0.7307,66149,0.8034
2026-05-17T16:16:35,51,0,0,,,746827,0.9789,573811,0.9598,23117,0.7273,458595,0.9436,88093,0.8242,234959,0.8952,110187,0.8404,255288,0.9012
2026-05-17T16:16:36,51,0,0,,,257626,0.9018,128756,0.8516,18065,0.7095,39955,0.7669,26562,0.7374,25234,0.7337,38747,0.7647,126290,0.8502
2026-05-17T16:16:37,26,0,0,,,214180,0.8885,50986,0.7846,83733,0.8205,41573,0.7698,52429,0.7866,52590,0.7868,21866,0.7233,17436,0.7069
2026-05-17T16:16:38,26,0,0,,,663667,0.9703,161902,0.8682,290262,0.9105,229622,0.8935,210641,0.8873,159679,0.8672,110854,0.8408,105006,0.8369
2026-05-17T16:16:39,26,0,0,,,745682,0.9788,451143,0.9424,252614,0.9004,655660,0.9694,151297,0.8633,113202,0.8423,83155,0.82,190384,0.8799
2026-05-17T16:16:40,26,0,0,,,296265,0.9119,180246,0.876,317613,0.917,78899,0.8162,81455,0.8185,212984,0.8881,119832,0.8464,41540,0.7697
2026-05-17T16:16:41,26,0,0,,,1116947,1.0,1731199,1.0,1905911,1.0,400903,0.9338,896493,0.9921,512185,0.9516,939620,0.9955,406476,0.9348
2026-05-17T16:16:42,51,0,0,,,942577,0.9957,349377,0.9239,304589,0.914,341336,0.9222,107892,0.8388,118841,0.8458,90074,0.8258,147691,0.8616
2026-05-17T16:16:43,51,0,0,,,1735814,1.0,1592450,1.0,986339,0.999,982937,0.9988,1452697,1.0,1012128,1.0,368850,0.9278,831360,0.9866
2026-05-17T16:16:44,26,0,0,,,333934,0.9206,356320,0.9253,223665,0.8916,47870,0.78,260691,0.9027,397335,0.9332,81400,0.8184,90089,0.8258
2026-05-17T16:16:45,26,0,0,,,1570692,1.0,270974,0.9055,105889,0.8375,221563,0.8909,67475,0.8049,69680,0.8072,92918,0.828,134912,0.855
2026-05-17T16:16:46,26,0,0,,,826254,0.9862,171094,0.8722,477259,0.9465,188375,0.8792,45856,0.7769,57823,0.7937,173288,0.8731,107301,0.8384
2026-05-17T16:16:47,55,0,0,,,724211,0.9766,305255,0.9141,18730,0.7121,230669,0.8938,93946,0.8288,102098,0.8348,54473,0.7894,108095,0.839
2026-05-17T16:16:48,26,0,0,,,637148,0.9674,74006,0.8115,8626,0.656,47897,0.7801,53740,0.7884,22436,0.7252,39568,0.7662,40974,0.7688
2026-05-17T16:16:49,26,0,0,,,472916,0.9458,255334,0.9012,292670,0.9111,30057,0.7463,35962,0.7593,85934,0.8224,80588,0.8177,150856,0.8631
2026-05-17T16:16:50,26,0,0,,,174070,0.8735,144706,0.8601,175733,0.8741,54069,0.7888,88545,0.8245,83471,0.8203,51249,0.7849,47488,0.7794
2026-05-17T16:16:51,26,0,0,,,431027,0.9391,330707,0.9199,136492,0.8559,133188,0.8541,140400,0.8579,171440,0.8724,158752,0.8668,92695,0.8278
2026-05-17T16:16:52,26,0,0,,,658815,0.9698,209464,0.8869,131302,0.853,184073,0.8775,101405,0.8343,63143,0.8001,59023,0.7952,21405,0.7218
2026-05-17T16:16:53,26,0,0,,,1347882,1.0,536458,0.9549,655530,0.9694,680495,0.9721,423389,0.9378,415157,0.9364,136578,0.8559,49464,0.7824
2026-05-17T16:16:54,26,0,0,,,1149458,1.0,54553,0.7895,76306,0.8138,23106,0.7273,59614,0.7959,41451,0.7696,11443,0.6764,29115,0.744
2026-05-17T16:16:55,26,0,0,,,102507,0.8351,54219,0.789,6217,0.6323,36056,0.7595,11211,0.6749,25285,0.7338,4642,0.6111,4677,0.6117
2026-05-17T16:16:56,26,0,0,,,1520689,1.0,313610,0.9161,61883,0.7986,137530,0.8564,163638,0.869,55351,0.7905,79797,0.817,56562,0.7921
2026-05-17T16:16:57,55,0,0,,,569902,0.9593,345714,0.9231,79152,0.8164,66913,0.8043,149694,0.8625,61303,0.7979,24398,0.7312,51381,0.7851
2026-05-17T16:16:58,26,0,0,,,592676,0.9621,1465233,1.0,366212,0.9273,474860,0.9461,763487,0.9805,288885,0.9101,111993,0.8415,304747,0.914
2026-05-17T16:16:59,26,0,0,,,146439,0.8609,69560,0.8071,24114,0.7304,29334,0.7446,15572,0.6987,8030,0.6508,18165,0.7099,4006,0.6005
2026-05-17T16:17:00,26,0,0,,,968005,0.9976,572474,0.9596,13862,0.6903,87962,0.8241,119669,0.8463,88746,0.8247,101804,0.8346,54653,0.7896
2026-05-17T16:17:01,26,0,0,,,811404,0.9849,88242,0.8243,345713,0.9231,99328,0.8328,310871,0.9154,144863,0.8602,96529,0.8308,127426,0.8509
2026-05-17T16:17:02,55,0,0,,,1669466,1.0,326905,0.9191,92279,0.8275,150271,0.8628,102259,0.835,134616,0.8548,64887,0.802,58805,0.7949
2026-05-17T16:17:03,26,0,0,,,1632427,1.0,450723,0.9423,110776,0.8407,279438,0.9077,121330,0.8473,191285,0.8803,110197,0.8404,275994,0.9068
2026-05-17T16:17:04,26,0,0,,,84662,0.8213,144112,0.8598,30595,0.7476,27042,0.7387,22868,0.7265,39695,0.7665,24623,0.7319,23191,0.7276
2026-05-17T16:17:05,26,0,0,,,410787,0.9356,529312,0.954,120800,0.847,120604,0.8469,136835,0.856,162088,0.8683,88398,0.8244,299886,0.9128
2026-05-17T16:17:06,26,0,0,,,139285,0.8573,303954,0.9138,160669,0.8677,102262,0.835,114170,0.8429,161524,0.868,69112,0.8066,119204,0.846
2026-05-17T16:17:07,26,0,0,,,743246,0.9785,194859,0.8816,43955,0.7738,223756,0.8916,54872,0.7899,74097,0.8116,98851,0.8325,95758,0.8302
2026-05-17T16:17:08,26,0,0,,,562304,0.9583,181037,0.8763,257697,0.9019,56478,0.792,105203,0.837,111237,0.841,195651,0.8819,106058,0.8376
2026-05-17T16:17:09,26,0,0,,,744716,0.9787,281740,0.9083,56332,0.7918,213678,0.8883,194775,0.8816,242476,0.8974,147931,0.8617,33989,0.7552
2026-05-17T16:17:10,26,0,0,,,175073,0.8739,943483,0.9958,86019,0.8224,302715,0.9135,74557,0.8121,66298,0.8036,49445,0.7824,105801,0.8374
2026-05-17T16:17:11,26,0,0,,,1303689,1.0,97643,0.8316,213748,0.8883,172898,0.873,335475,0.9209,217243,0.8895,240982,0.897,140942,0.8582
2026-05-17T16:17:12,26,0,0,,,155663,0.8654,117262,0.8449,13267,0.6871,10224,0.6683,6572,0.6363,15031,0.6962,15444,0.6981,56907,0.7925
2026-05-17T16:17:13,26,0,0,,,1160860,1.0,343876,0.9227,233159,0.8946,122330,0.8479,80961,0.818,206557,0.8858,121831,0.8476,59312,0.7955
2026-05-17T16:17:14,26,0,0,,,376714,0.9293,99455,0.8329,26912,0.7383,55290,0.7904,9209,0.6607,26549,0.7373,17020,0.7052,30517,0.7474
2026-05-17T16:17:15,26,0,0,,,1210427,1.0,445807,0.9415,105402,0.8371,22828,0.7264,81236,0.8183,54665,0.7896,71587,0.8091,78752,0.816
2026-05-17T16:17:16,55,0,0,,,548007,0.9565,604178,0.9635,143037,0.8592,73416,0.811,132576,0.8537,367250,0.9275,56259,0.7917,120505,0.8468
2026-05-17T16:17:17,51,0,0,,,343677,0.9227,1188667,1.0,154731,0.8649,259876,0.9025,169650,0.8716,161667,0.8681,121635,0.8475,176342,0.8744
2026-05-17T16:17:18,51,0,0,,,149982,0.8627,135617,0.8554,11510,0.6769,55761,0.7911,34695,0.7567,52160,0.7862,83437,0.8202,117860,0.8452
2026-05-17T16:17:19,26,0,0,,,438627,0.9403,469970,0.9453,86600,0.8229,35295,0.758,80165,0.8173,99133,0.8327,46443,0.7778,50833,0.7844
2026-05-17T16:17:20,26,0,0,,,358531,0.9258,216112,0.8891,22624,0.7258,170808,0.8721,150748,0.863,84640,0.8213,57512,0.7933,48907,0.7816
2026-05-17T16:17:21,26,0,0,,,1469662,1.0,82494,0.8194,211417,0.8875,94450,0.8292,113190,0.8423,170613,0.872,194100,0.8813,74081,0.8116
2026-05-17T16:17:22,26,0,0,,,762856,0.9804,365223,0.9271,77022,0.8144,137766,0.8565,154411,0.8648,124511,0.8492,158717,0.8668,207287,0.8861
2026-05-17T16:17:23,26,0,0,,,826758,0.9862,474626,0.9461,215811,0.889,96515,0.8308,150468,0.8629,83410,0.8202,61756,0.7984,105290,0.8371
2026-05-17T16:17:24,26,0,0,,,756940,0.9798,473889,0.9459,401916,0.934,259229,0.9023,246177,0.8985,176144,0.8743,69042,0.8065,81200,0.8183
2026-05-17T16:17:25,80,0,0,,,645999,0.9684,254762,0.901,354322,0.9249,385904,0.9311,263583,0.9035,138624,0.857,113480,0.8425,490380,0.9484
2026-05-17T16:17:26,51,0,0,,,581005,0.9607,230069,0.8936,239196,0.8965,120309,0.8467,95104,0.8297,207657,0.8862,175972,0.8742,265809,0.9041
2026-05-17T16:17:27,26,0,0,,,1467816,1.0,476557,0.9464,39764,0.7666,101919,0.8347,90912,0.8264,152980,0.8641,52160,0.7862,90428,0.8261
2026-05-17T16:17:28,26,0,0,,,516850,0.9522,368890,0.9278,72320,0.8099,335504,0.9209,70846,0.8084,116975,0.8447,87924,0.824,99396,0.8329
2026-05-17T16:17:29,55,0,0,,,1459706,1.0,371972,0.9284,48859,0.7815,148585,0.862,247624,0.899,77726,0.8151,85012,0.8216,190701,0.8801
2026-05-17T16:17:30,26,0,0,,,1065143,1.0,102085,0.8348,116494,0.8444,27301,0.7394,42480,0.7714,69890,0.8074,56168,0.7916,69281,0.8068
2026-05-17T16:17:31,26,0,0,,,380442,0.93,37173,0.7617,208075,0.8864,153905,0.8645,67021,0.8044,158157,0.8665,56538,0.7921,49040,0.7818
2026-05-17T16:17:32,51,0,0,,,238413,0.8962,667760,0.9708,51646,0.7855,742974,0.9785,232122,0.8943,127161,0.8507,109660,0.84,104436,0.8365
2026-05-17T16:17:33,26,0,0,,,549188,0.9566,226739,0.8926,272869,0.906,67964,0.8054,227476,0.8928,117879,0.8452,143519,0.8595,222915,0.8914
2026-05-17T16:17:34,26,0,0,,,1476428,1.0,345965,0.9232,74770,0.8123,184786,0.8778,109055,0.8396,99015,0.8326,150349,0.8629,194871,0.8816
2026-05-17T16:17:35,55,0,0,,,373700,0.9288,640287,0.9677,106888,0.8382,438752,0.9404,112126,0.8416,99515,0.833,180812,0.8762,69959,0.8075
2026-05-17T16:17:36,26,0,0,,,719850,0.9762,986505,0.999,554785,0.9574,558273,0.9578,428315,0.9386,492288,0.9487,316675,0.9168,368974,0.9278
2026-05-17T16:17:37,26,0,0,,,1729468,1.0,733503,0.9776,350262,0.9241,356494,0.9253,641793,0.9679,712690,0.9755,999356,1.0,762692,0.9804
2026-05-17T16:17:38,51,0,0,,,556464,0.9576,600910,0.9631,112631,0.8419,360652,0.9262,88310,0.8243,113989,0.8428,181138,0.8763,237424,0.8959
2026-05-17T16:17:39,26,0,0,,,720130,0.9762,586906,0.9614,366219,0.9273,105295,0.8371,94154,0.829,154061,0.8646,91481,0.8269,102179,0.8349
2026-05-17T16:17:40,26,0,0,,,1117848,1.0,305721,0.9142,378626,0.9297,266541,0.9043,52417,0.7866,113955,0.8428,109426,0.8399,100960,0.834
2026-05-17T16:17:41,26,0,0,,,1175176,1.0,489586,0.9483,287842,0.9099,117848,0.8452,75757,0.8132,162795,0.8686,107183,0.8384,256215,0.9014
2026-05-17T16:17:42,26,0,0,,,2040790,1.0,516522,0.9522,183772,0.8774,312877,0.9159,557942,0.9578,324760,0.9186,324920,0.9186,394980,0.9328
2026-05-17T16:17:43,51,0,0,,,1515115,1.0,273958,0.9063,9075,0.6596,318074,0.9171,106660,0.838,179580,0.8757,153201,0.8642,249778,0.8996
2026-05-17T16:17:44,51,0,0,,,1718056,1.0,239527,0.8966,364255,0.9269,85925,0.8224,276175,0.9069,135079,0.8551,177284,0.8748,129862,0.8522
2026-05-17T16:17:45,55,0,0,,,56019,0.7914,36020,0.7594,44361,0.7745,15242,0.6972,32401,0.7518,34124,0.7555,33078,0.7533,20684,0.7193
2026-05-17T16:17:46,51,0,0,,,1887203,1.0,332518,0.9203,565506,0.9587,1063783,1.0,564039,0.9586,1178596,1.0,534697,0.9547,1398485,1.0
2026-05-17T16:17:47,26,0,0,,,2193611,1.0,596533,0.9626,253129,0.9006,323259,0.9183,445334,0.9414,440180,0.9406,193384,0.8811,298345,0.9125
2026-05-17T16:17:48,26,0,0,,,589077,0.9617,160015,0.8674,44891,0.7754,137352,0.8563,217924,0.8897,182919,0.877,197439,0.8826,360192,0.9261
2026-05-17T16:17:49,55,0,0,,,505322,0.9506,233663,0.8948,39472,0.7661,100317,0.8336,83302,0.8201,124522,0.8492,78748,0.816,187681,0.8789
2026-05-17T16:17:50,26,0,0,,,842884,0.9876,299826,0.9128,46561,0.778,135708,0.8554,134003,0.8545,156393,0.8657,141565,0.8585,133023,0.854
2026-05-17T16:17:51,26,0,0,,,776596,0.9817,515220,0.952,150436,0.8629,58961,0.7951,320542,0.9176,151800,0.8635,93498,0.8285,498031,0.9495
2026-05-17T16:17:52,26,0,0,,,1115684,1.0,598914,0.9629,711253,0.9753,886296,0.9913,353868,0.9248,818885,0.9855,512592,0.9516,371849,0.9284
2026-05-17T16:17:53,80,0,0,,,732995,0.9775,594054,0.9623,146526,0.861,87329,0.8235,63379,0.8003,119253,0.8461,216615,0.8893,253817,0.9008
2026-05-17T16:17:54,26,0,0,,,1148390,1.0,326684,0.919,310075,0.9152,191691,0.8804,179556,0.8757,145697,0.8606,269040,0.905,102525,0.8351
2026-05-17T16:17:55,26,0,0,,,1003612,1.0,612070,0.9645,242026,0.8973,334609,0.9208,95494,0.83,82869,0.8197,77343,0.8147,160505,0.8676
2026-05-17T16:17:56,26,0,0,,,240150,0.8967,561339,0.9582,81490,0.8185,123057,0.8484,202389,0.8844,84938,0.8215,73332,0.8109,58024,0.7939
2026-05-17T16:17:57,51,0,0,,,1061208,1.0,507002,0.9508,143567,0.8595,274200,0.9063,97597,0.8316,69545,0.807,92354,0.8276,600688,0.9631
2026-05-17T16:17:58,26,0,0,,,56166,0.7916,49475,0.7824,34744,0.7568,50171,0.7834,25414,0.7342,44524,0.7748,19646,0.7155,31247,0.7491
2026-05-17T16:17:59,51,0,0,,,905917,0.9928,143818,0.8596,251032,0.9,102318,0.835,271340,0.9056,105873,0.8375,119771,0.8464,225255,0.8921
2026-05-17T16:18:00,55,0,0,,,182413,0.8768,128918,0.8517,156015,0.8655,8129,0.6517,38145,0.7636,40465,0.7678,28954,0.7436,50619,0.7841
2026-05-17T16:18:01,51,0,0,,,586521,0.9614,791122,0.983,215324,0.8888,136126,0.8557,50328,0.7836,181873,0.8766,79185,0.8164,258823,0.9022
